reference_id,test_id,test_type,venue_type,file_path,score,normalized_score,threshold,is_anomaly
non_ostruite/corridoi/corridoio_017.jpg,non_ostruite/corridoi/corridoio_017.jpg,normal,corridoio,non_ostruite/corridoi/corridoio_017.jpg,2.494934,-0.969349,2.625941,0
non_ostruite/corridoi/corridoio_017.jpg,shadow_test/normali_corridoi/corridoio_017_shadow00.jpg,shadow_normal,corridoio,shadow_test/normali_corridoi/corridoio_017_shadow00.jpg,3.659145,43.191611,2.625941,1
non_ostruite/corridoi/corridoio_017.jpg,ostruzioni_reali/images/corridoio_017_ostruita.jpg,obstructed,corridoio,ostruzioni_reali/images/corridoio_017_ostruita.jpg,4.845621,88.197137,2.625941,1
non_ostruite/corridoi/corridoio_018.jpg,non_ostruite/corridoi/corridoio_018.jpg,normal,corridoio,non_ostruite/corridoi/corridoio_018.jpg,2.441977,-0.186007,3.096369,0
non_ostruite/corridoi/corridoio_018.jpg,shadow_test/normali_corridoi/corridoio_018_shadow00.jpg,shadow_normal,corridoio,shadow_test/normali_corridoi/corridoio_018_shadow00.jpg,2.939464,2.996312,3.096369,0
non_ostruite/corridoi/corridoio_018.jpg,ostruzioni_reali/images/corridoio_018_ostruita.jpg,obstructed,corridoio,ostruzioni_reali/images/corridoio_018_ostruita.jpg,4.225334,11.221752,3.096369,1
non_ostruite/corridoi/corridoio_019.jpg,non_ostruite/corridoi/corridoio_019.jpg,normal,corridoio,non_ostruite/corridoi/corridoio_019.jpg,2.541225,-0.367202,4.624928,0
non_ostruite/corridoi/corridoio_019.jpg,shadow_test/normali_corridoi/corridoio_019_shadow00.jpg,shadow_normal,corridoio,shadow_test/normali_corridoi/corridoio_019_shadow00.jpg,4.105996,2.912378,4.624928,0
non_ostruite/corridoi/corridoio_019.jpg,ostruzioni_reali/images/corridoio_019_ostruita.jpg,obstructed,corridoio,ostruzioni_reali/images/corridoio_019_ostruita.jpg,4.466677,3.668325,4.624928,0
non_ostruite/corridoi/corridoio_021.jpg,non_ostruite/corridoi/corridoio_021.jpg,normal,corridoio,non_ostruite/corridoi/corridoio_021.jpg,2.483579,-0.476734,4.420804,0
non_ostruite/corridoi/corridoio_021.jpg,shadow_test/normali_corridoi/corridoio_021_shadow00.jpg,shadow_normal,corridoio,shadow_test/normali_corridoi/corridoio_021_shadow00.jpg,3.557737,2.005538,4.420804,0
non_ostruite/corridoi/corridoio_021.jpg,ostruzioni_reali/images/corridoio_021_ostruita.jpg,obstructed,corridoio,ostruzioni_reali/images/corridoio_021_ostruita.jpg,5.05168,5.457891,4.420804,1
non_ostruite/corridoi/corridoio_022.jpg,non_ostruite/corridoi/corridoio_022.jpg,normal,corridoio,non_ostruite/corridoi/corridoio_022.jpg,2.304513,-0.151809,3.184605,0
non_ostruite/corridoi/corridoio_022.jpg,shadow_test/normali_corridoi/corridoio_022_shadow00.jpg,shadow_normal,corridoio,shadow_test/normali_corridoi/corridoio_022_shadow00.jpg,3.548239,5.715433,3.184605,1
non_ostruite/corridoi/corridoio_022.jpg,ostruzioni_reali/images/corridoio_022_ostruita.jpg,obstructed,corridoio,ostruzioni_reali/images/corridoio_022_ostruita.jpg,4.579698,10.581315,3.184605,1
non_ostruite/corridoi/corridoio_023.jpg,non_ostruite/corridoi/corridoio_023.jpg,normal,corridoio,non_ostruite/corridoi/corridoio_023.jpg,2.310339,-0.509688,3.904384,0
non_ostruite/corridoi/corridoio_023.jpg,shadow_test/normali_corridoi/corridoio_023_shadow00.jpg,shadow_normal,corridoio,shadow_test/normali_corridoi/corridoio_023_shadow00.jpg,3.019714,1.497194,3.904384,0
non_ostruite/corridoi/corridoio_023.jpg,ostruzioni_reali/images/corridoio_023_ostruita.jpg,obstructed,corridoio,ostruzioni_reali/images/corridoio_023_ostruita.jpg,4.974175,7.026529,3.904384,1
non_ostruite/corridoi/corridoio_024.jpg,non_ostruite/corridoi/corridoio_024.jpg,normal,corridoio,non_ostruite/corridoi/corridoio_024.jpg,2.393036,-0.402007,3.152162,0
non_ostruite/corridoi/corridoio_024.jpg,shadow_test/normali_corridoi/corridoio_024_shadow00.jpg,shadow_normal,corridoio,shadow_test/normali_corridoi/corridoio_024_shadow00.jpg,2.97778,2.988795,3.152162,0
non_ostruite/corridoi/corridoio_024.jpg,ostruzioni_reali/images/corridoio_024_ostruita.jpg,obstructed,corridoio,ostruzioni_reali/images/corridoio_024_ostruita.jpg,4.836821,13.768964,3.152162,1
non_ostruite/corridoi/corridoio_025.jpg,non_ostruite/corridoi/corridoio_025.jpg,normal,corridoio,non_ostruite/corridoi/corridoio_025.jpg,2.774917,-0.338563,4.107815,0
non_ostruite/corridoi/corridoio_025.jpg,shadow_test/normali_corridoi/corridoio_025_shadow00.jpg,shadow_normal,corridoio,shadow_test/normali_corridoi/corridoio_025_shadow00.jpg,3.981458,3.588711,4.107815,0
non_ostruite/corridoi/corridoio_025.jpg,ostruzioni_reali/images/corridoio_025_ostruita.jpg,obstructed,corridoio,ostruzioni_reali/images/corridoio_025_ostruita.jpg,5.270747,7.785325,4.107815,1
non_ostruite/corridoi/corridoio_027.jpg,non_ostruite/corridoi/corridoio_027.jpg,normal,corridoio,non_ostruite/corridoi/corridoio_027.jpg,2.377227,-0.468312,3.475192,0
non_ostruite/corridoi/corridoio_027.jpg,shadow_test/normali_corridoi/corridoio_027_shadow00.jpg,shadow_normal,corridoio,shadow_test/normali_corridoi/corridoio_027_shadow00.jpg,3.779394,5.237993,3.475192,1
non_ostruite/corridoi/corridoio_027.jpg,ostruzioni_reali/images/corridoio_027_ostruita.jpg,obstructed,corridoio,ostruzioni_reali/images/corridoio_027_ostruita.jpg,4.907318,9.828229,3.475192,1
non_ostruite/corridoi/corridoio_028.jpg,non_ostruite/corridoi/corridoio_028.jpg,normal,corridoio,non_ostruite/corridoi/corridoio_028.jpg,2.291302,-0.389937,3.527538,0
non_ostruite/corridoi/corridoio_028.jpg,shadow_test/normali_corridoi/corridoio_028_shadow00.jpg,shadow_normal,corridoio,shadow_test/normali_corridoi/corridoio_028_shadow00.jpg,3.233302,2.955155,3.527538,0
non_ostruite/corridoi/corridoio_028.jpg,ostruzioni_reali/images/corridoio_028_ostruita.jpg,obstructed,corridoio,ostruzioni_reali/images/corridoio_028_ostruita.jpg,4.71534,8.217945,3.527538,1
non_ostruite/corridoi/corridoio_029.jpg,non_ostruite/corridoi/corridoio_029.jpg,normal,corridoio,non_ostruite/corridoi/corridoio_029.jpg,2.383157,-0.235713,3.19417,0
non_ostruite/corridoi/corridoio_029.jpg,shadow_test/normali_corridoi/corridoio_029_shadow00.jpg,shadow_normal,corridoio,shadow_test/normali_corridoi/corridoio_029_shadow00.jpg,2.931032,2.625697,3.19417,0
non_ostruite/corridoi/corridoio_029.jpg,ostruzioni_reali/images/corridoio_029_ostruita.jpg,obstructed,corridoio,ostruzioni_reali/images/corridoio_029_ostruita.jpg,4.457761,10.599404,3.19417,1
non_ostruite/corridoi/corridoio_030.jpg,non_ostruite/corridoi/corridoio_030.jpg,normal,corridoio,non_ostruite/corridoi/corridoio_030.jpg,2.505895,-0.601336,3.333369,0
non_ostruite/corridoi/corridoio_030.jpg,shadow_test/normali_corridoi/corridoio_030_shadow00.jpg,shadow_normal,corridoio,shadow_test/normali_corridoi/corridoio_030_shadow00.jpg,3.551837,5.214831,3.333369,1
non_ostruite/corridoi/corridoio_030.jpg,ostruzioni_reali/images/corridoio_030_ostruita.jpg,obstructed,corridoio,ostruzioni_reali/images/corridoio_030_ostruita.jpg,4.428217,10.08812,3.333369,1
non_ostruite/corridoi/corridoio_031.jpg,non_ostruite/corridoi/corridoio_031.jpg,normal,corridoio,non_ostruite/corridoi/corridoio_031.jpg,2.430351,-0.459425,3.767588,0
non_ostruite/corridoi/corridoio_031.jpg,shadow_test/normali_corridoi/corridoio_031_shadow00.jpg,shadow_normal,corridoio,shadow_test/normali_corridoi/corridoio_031_shadow00.jpg,3.590181,3.408381,3.767588,0
non_ostruite/corridoi/corridoio_031.jpg,ostruzioni_reali/images/corridoio_031_ostruita.jpg,obstructed,corridoio,ostruzioni_reali/images/corridoio_031_ostruita.jpg,5.578928,10.040468,3.767588,1
non_ostruite/corridoi/corridoio_032.jpg,non_ostruite/corridoi/corridoio_032.jpg,normal,corridoio,non_ostruite/corridoi/corridoio_032.jpg,2.336646,-0.432915,4.032426,0
non_ostruite/corridoi/corridoio_032.jpg,shadow_test/normali_corridoi/corridoio_032_shadow00.jpg,shadow_normal,corridoio,shadow_test/normali_corridoi/corridoio_032_shadow00.jpg,3.633245,2.956507,4.032426,0
non_ostruite/corridoi/corridoio_032.jpg,ostruzioni_reali/images/corridoio_032_ostruita.jpg,obstructed,corridoio,ostruzioni_reali/images/corridoio_032_ostruita.jpg,5.005506,6.543714,4.032426,1
non_ostruite/corridoi/corridoio_033.jpg,non_ostruite/corridoi/corridoio_033.jpg,normal,corridoio,non_ostruite/corridoi/corridoio_033.jpg,2.359174,-0.51827,4.078123,0
non_ostruite/corridoi/corridoio_033.jpg,shadow_test/normali_corridoi/corridoio_033_shadow00.jpg,shadow_normal,corridoio,shadow_test/normali_corridoi/corridoio_033_shadow00.jpg,2.620329,0.168177,4.078123,0
non_ostruite/corridoi/corridoio_033.jpg,ostruzioni_reali/images/corridoio_033_ostruita.jpg,obstructed,corridoio,ostruzioni_reali/images/corridoio_033_ostruita.jpg,4.614488,5.409838,4.078123,1
non_ostruite/corridoi/corridoio_034.jpg,non_ostruite/corridoi/corridoio_034.jpg,normal,corridoio,non_ostruite/corridoi/corridoio_034.jpg,2.244916,-0.977652,2.615379,0
non_ostruite/corridoi/corridoio_034.jpg,shadow_test/normali_corridoi/corridoio_034_shadow00.jpg,shadow_normal,corridoio,shadow_test/normali_corridoi/corridoio_034_shadow00.jpg,3.447699,15.183302,2.615379,1
non_ostruite/corridoi/corridoio_034.jpg,ostruzioni_reali/images/corridoio_034_ostruita.jpg,obstructed,corridoio,ostruzioni_reali/images/corridoio_034_ostruita.jpg,4.950162,35.370845,2.615379,1
non_ostruite/corridoi/corridoio_035.jpg,non_ostruite/corridoi/corridoio_035.jpg,normal,corridoio,non_ostruite/corridoi/corridoio_035.jpg,2.420393,-0.449202,3.07045,0
non_ostruite/corridoi/corridoio_035.jpg,shadow_test/normali_corridoi/corridoio_035_shadow00.jpg,shadow_normal,corridoio,shadow_test/normali_corridoi/corridoio_035_shadow00.jpg,2.885038,2.73098,3.07045,0
non_ostruite/corridoi/corridoio_035.jpg,ostruzioni_reali/images/corridoio_035_ostruita.jpg,obstructed,corridoio,ostruzioni_reali/images/corridoio_035_ostruita.jpg,4.626236,14.6483,3.07045,1
non_ostruite/corridoi/corridoio_036.jpg,non_ostruite/corridoi/corridoio_036.jpg,normal,corridoio,non_ostruite/corridoi/corridoio_036.jpg,2.48296,-0.387052,3.550419,0
non_ostruite/corridoi/corridoio_036.jpg,shadow_test/normali_corridoi/corridoio_036_shadow00.jpg,shadow_normal,corridoio,shadow_test/normali_corridoi/corridoio_036_shadow00.jpg,2.49981,-0.317803,3.550419,0
non_ostruite/corridoi/corridoio_036.jpg,ostruzioni_reali/images/corridoio_036_ostruita.jpg,obstructed,corridoio,ostruzioni_reali/images/corridoio_036_ostruita.jpg,4.678645,8.636796,3.550419,1
non_ostruite/corridoi/corridoio_037.jpg,non_ostruite/corridoi/corridoio_037.jpg,normal,corridoio,non_ostruite/corridoi/corridoio_037.jpg,2.291466,-1.344717,2.472372,0
non_ostruite/corridoi/corridoio_037.jpg,shadow_test/normali_corridoi/corridoio_037_shadow00.jpg,shadow_normal,corridoio,shadow_test/normali_corridoi/corridoio_037_shadow00.jpg,3.511706,34.706338,2.472372,1
non_ostruite/corridoi/corridoio_037.jpg,ostruzioni_reali/images/corridoio_037_ostruita.jpg,obstructed,corridoio,ostruzioni_reali/images/corridoio_037_ostruita.jpg,4.927547,76.536283,2.472372,1
non_ostruite/corridoi/corridoio_038.jpg,non_ostruite/corridoi/corridoio_038.jpg,normal,corridoio,non_ostruite/corridoi/corridoio_038.jpg,2.264377,-0.421377,3.850614,0
non_ostruite/corridoi/corridoio_038.jpg,shadow_test/normali_corridoi/corridoio_038_shadow00.jpg,shadow_normal,corridoio,shadow_test/normali_corridoi/corridoio_038_shadow00.jpg,3.331873,2.554095,3.850614,0
non_ostruite/corridoi/corridoio_038.jpg,ostruzioni_reali/images/corridoio_038_ostruita.jpg,obstructed,corridoio,ostruzioni_reali/images/corridoio_038_ostruita.jpg,4.525513,5.881168,3.850614,1
non_ostruite/corridoi/corridoio_039.jpg,non_ostruite/corridoi/corridoio_039.jpg,normal,corridoio,non_ostruite/corridoi/corridoio_039.jpg,2.470112,-0.385783,3.648191,0
non_ostruite/corridoi/corridoio_039.jpg,shadow_test/normali_corridoi/corridoio_039_shadow00.jpg,shadow_normal,corridoio,shadow_test/normali_corridoi/corridoio_039_shadow00.jpg,3.205461,2.351793,3.648191,0
non_ostruite/corridoi/corridoio_039.jpg,ostruzioni_reali/images/corridoio_039_ostruita.jpg,obstructed,corridoio,ostruzioni_reali/images/corridoio_039_ostruita.jpg,4.15319,5.880021,3.648191,1
non_ostruite/corridoi/corridoio_040.jpg,non_ostruite/corridoi/corridoio_040.jpg,normal,corridoio,non_ostruite/corridoi/corridoio_040.jpg,2.310486,-0.34792,4.313174,0
non_ostruite/corridoi/corridoio_040.jpg,shadow_test/normali_corridoi/corridoio_040_shadow00.jpg,shadow_normal,corridoio,shadow_test/normali_corridoi/corridoio_040_shadow00.jpg,2.829686,0.779287,4.313174,0
non_ostruite/corridoi/corridoio_040.jpg,ostruzioni_reali/images/corridoio_040_ostruita.jpg,obstructed,corridoio,ostruzioni_reali/images/corridoio_040_ostruita.jpg,5.123566,5.759393,4.313174,1
non_ostruite/corridoi/corridoio_041.jpg,non_ostruite/corridoi/corridoio_041.jpg,normal,corridoio,non_ostruite/corridoi/corridoio_041.jpg,2.377246,-0.518293,4.216208,0
non_ostruite/corridoi/corridoio_041.jpg,shadow_test/normali_corridoi/corridoio_041_shadow00.jpg,shadow_normal,corridoio,shadow_test/normali_corridoi/corridoio_041_shadow00.jpg,2.964346,0.924199,4.216208,0
non_ostruite/corridoi/corridoio_041.jpg,ostruzioni_reali/images/corridoio_041_ostruita.jpg,obstructed,corridoio,ostruzioni_reali/images/corridoio_041_ostruita.jpg,4.718673,5.234545,4.216208,1
non_ostruite/corridoi/corridoio_042.jpg,non_ostruite/corridoi/corridoio_042.jpg,normal,corridoio,non_ostruite/corridoi/corridoio_042.jpg,2.530329,-0.240794,4.081491,0
non_ostruite/corridoi/corridoio_042.jpg,shadow_test/normali_corridoi/corridoio_042_shadow00.jpg,shadow_normal,corridoio,shadow_test/normali_corridoi/corridoio_042_shadow00.jpg,3.588763,2.652909,4.081491,0
non_ostruite/corridoi/corridoio_042.jpg,ostruzioni_reali/images/corridoio_042_ostruita.jpg,obstructed,corridoio,ostruzioni_reali/images/corridoio_042_ostruita.jpg,5.241541,7.171515,4.081491,1
non_ostruite/corridoi/corridoio_043.jpg,non_ostruite/corridoi/corridoio_043.jpg,normal,corridoio,non_ostruite/corridoi/corridoio_043.jpg,2.249759,-0.120341,3.528197,0
non_ostruite/corridoi/corridoio_043.jpg,shadow_test/normali_corridoi/corridoio_043_shadow00.jpg,shadow_normal,corridoio,shadow_test/normali_corridoi/corridoio_043_shadow00.jpg,3.731195,4.654254,3.528197,1
non_ostruite/corridoi/corridoio_043.jpg,ostruzioni_reali/images/corridoio_043_ostruita.jpg,obstructed,corridoio,ostruzioni_reali/images/corridoio_043_ostruita.jpg,5.038691,8.868248,3.528197,1
non_ostruite/corridoi/corridoio_044.jpg,non_ostruite/corridoi/corridoio_044.jpg,normal,corridoio,non_ostruite/corridoi/corridoio_044.jpg,2.361214,-0.499741,4.046757,0
non_ostruite/corridoi/corridoio_044.jpg,shadow_test/normali_corridoi/corridoio_044_shadow00.jpg,shadow_normal,corridoio,shadow_test/normali_corridoi/corridoio_044_shadow00.jpg,2.818994,0.722354,4.046757,0
non_ostruite/corridoi/corridoio_044.jpg,ostruzioni_reali/images/corridoio_044_ostruita.jpg,obstructed,corridoio,ostruzioni_reali/images/corridoio_044_ostruita.jpg,4.886418,6.241567,4.046757,1
non_ostruite/corridoi/corridoio_045.jpg,non_ostruite/corridoi/corridoio_045.jpg,normal,corridoio,non_ostruite/corridoi/corridoio_045.jpg,2.611967,-0.403795,3.717919,0
non_ostruite/corridoi/corridoio_045.jpg,shadow_test/normali_corridoi/corridoio_045_shadow00.jpg,shadow_normal,corridoio,shadow_test/normali_corridoi/corridoio_045_shadow00.jpg,2.908902,0.778571,3.717919,0
non_ostruite/corridoi/corridoio_045.jpg,ostruzioni_reali/images/corridoio_045_ostruita.jpg,obstructed,corridoio,ostruzioni_reali/images/corridoio_045_ostruita.jpg,4.730705,8.032817,3.717919,1
non_ostruite/corridoi/corridoio_046.jpg,non_ostruite/corridoi/corridoio_046.jpg,normal,corridoio,non_ostruite/corridoi/corridoio_046.jpg,2.331781,-0.389575,3.827396,0
non_ostruite/corridoi/corridoio_046.jpg,shadow_test/normali_corridoi/corridoio_046_shadow00.jpg,shadow_normal,corridoio,shadow_test/normali_corridoi/corridoio_046_shadow00.jpg,3.386934,2.707259,3.827396,0
non_ostruite/corridoi/corridoio_046.jpg,ostruzioni_reali/images/corridoio_046_ostruita.jpg,obstructed,corridoio,ostruzioni_reali/images/corridoio_046_ostruita.jpg,4.261274,5.273416,3.827396,1
non_ostruite/corridoi/corridoio_048.jpg,non_ostruite/corridoi/corridoio_048.jpg,normal,corridoio,non_ostruite/corridoi/corridoio_048.jpg,2.487376,-0.666402,3.04046,0
non_ostruite/corridoi/corridoio_048.jpg,shadow_test/normali_corridoi/corridoio_048_shadow00.jpg,shadow_normal,corridoio,shadow_test/normali_corridoi/corridoio_048_shadow00.jpg,2.674211,0.909931,3.04046,0
non_ostruite/corridoi/corridoio_048.jpg,ostruzioni_reali/images/corridoio_048_ostruita.jpg,obstructed,corridoio,ostruzioni_reali/images/corridoio_048_ostruita.jpg,4.539888,16.650769,3.04046,1
non_ostruite/corridoi/corridoio_049.jpg,non_ostruite/corridoi/corridoio_049.jpg,normal,corridoio,non_ostruite/corridoi/corridoio_049.jpg,2.370569,-0.476078,3.458555,0
