reference_id,test_id,test_type,venue_type,file_path,score,normalized_score,threshold,is_anomaly,mu,sigma,gated
non_ostruite/corridoi/corridoio_010.jpg,light_test/normali_corridoi/corridoio_010_light00.jpg,light_normal,corridoio,light_test/normali_corridoi/corridoio_010_light00.jpg,3.344789,0.94709,4.196392,0,3.0806,0.327767,0
non_ostruite/corridoi/corridoio_010.jpg,ostruzioni_reali/images/corridoio_010_ostruita.jpg,obstructed,corridoio,ostruzioni_reali/images/corridoio_010_ostruita.jpg,4.445036,4.891363,4.196392,1,3.0806,0.327767,0
non_ostruite/corridoi/corridoio_011.jpg,non_ostruite/corridoi/corridoio_011.jpg,normal,corridoio,non_ostruite/corridoi/corridoio_011.jpg,2.735603,-0.419748,3.968483,0,2.852691,0.252555,0
non_ostruite/corridoi/corridoio_011.jpg,shadow_test/normali_corridoi/corridoio_011_shadow00.jpg,shadow_normal,corridoio,shadow_test/normali_corridoi/corridoio_011_shadow00.jpg,3.068267,0.772818,3.968483,0,2.852691,0.252555,0
non_ostruite/corridoi/corridoio_011.jpg,light_test/normali_corridoi/corridoio_011_light00.jpg,light_normal,corridoio,light_test/normali_corridoi/corridoio_011_light00.jpg,3.124346,0.973855,3.968483,0,2.852691,0.252555,0
non_ostruite/corridoi/corridoio_011.jpg,ostruzioni_reali/images/corridoio_011_ostruita.jpg,obstructed,corridoio,ostruzioni_reali/images/corridoio_011_ostruita.jpg,4.307024,5.213635,3.968483,1,2.852691,0.252555,0
non_ostruite/corridoi/corridoio_012.jpg,non_ostruite/corridoi/corridoio_012.jpg,normal,corridoio,non_ostruite/corridoi/corridoio_012.jpg,2.652458,-0.025213,3.775283,0,2.659491,0.043163,0
non_ostruite/corridoi/corridoio_012.jpg,shadow_test/normali_corridoi/corridoio_012_shadow00.jpg,shadow_normal,corridoio,shadow_test/normali_corridoi/corridoio_012_shadow00.jpg,2.995106,1.203145,3.775283,0,2.659491,0.043163,0
non_ostruite/corridoi/corridoio_012.jpg,light_test/normali_corridoi/corridoio_012_light00.jpg,light_normal,corridoio,light_test/normali_corridoi/corridoio_012_light00.jpg,2.79643,0.490912,3.775283,0,2.659491,0.043163,0
non_ostruite/corridoi/corridoio_012.jpg,ostruzioni_reali/images/corridoio_012_ostruita.jpg,obstructed,corridoio,ostruzioni_reali/images/corridoio_012_ostruita.jpg,4.363208,6.107651,3.775283,1,2.659491,0.043163,0
non_ostruite/corridoi/corridoio_013.jpg,non_ostruite/corridoi/corridoio_013.jpg,normal,corridoio,non_ostruite/corridoi/corridoio_013.jpg,2.655101,-1.065482,4.068107,0,2.952315,0.456244,0
non_ostruite/corridoi/corridoio_013.jpg,shadow_test/normali_corridoi/corridoio_013_shadow00.jpg,shadow_normal,corridoio,shadow_test/normali_corridoi/corridoio_013_shadow00.jpg,3.246078,1.05311,4.068107,0,2.952315,0.456244,0
non_ostruite/corridoi/corridoio_013.jpg,light_test/normali_corridoi/corridoio_013_light00.jpg,light_normal,corridoio,light_test/normali_corridoi/corridoio_013_light00.jpg,2.926676,-0.091913,4.068107,0,2.952315,0.456244,0
non_ostruite/corridoi/corridoio_013.jpg,ostruzioni_reali/images/corridoio_013_ostruita.jpg,obstructed,corridoio,ostruzioni_reali/images/corridoio_013_ostruita.jpg,4.817699,6.68721,4.068107,1,2.952315,0.456244,0
non_ostruite/corridoi/corridoio_014.jpg,non_ostruite/corridoi/corridoio_014.jpg,normal,corridoio,non_ostruite/corridoi/corridoio_014.jpg,2.880161,-0.695674,4.19001,0,3.074218,0.386288,0
non_ostruite/corridoi/corridoio_014.jpg,shadow_test/normali_corridoi/corridoio_014_shadow00.jpg,shadow_normal,corridoio,shadow_test/normali_corridoi/corridoio_014_shadow00.jpg,2.858927,-0.771796,4.19001,0,3.074218,0.386288,0
non_ostruite/corridoi/corridoio_014.jpg,light_test/normali_corridoi/corridoio_014_light00.jpg,light_normal,corridoio,light_test/normali_corridoi/corridoio_014_light00.jpg,2.971752,-0.36733,4.19001,0,3.074218,0.386288,0
non_ostruite/corridoi/corridoio_014.jpg,ostruzioni_reali/images/corridoio_014_ostruita.jpg,obstructed,corridoio,ostruzioni_reali/images/corridoio_014_ostruita.jpg,5.103783,7.275782,4.19001,1,3.074218,0.386288,0
non_ostruite/corridoi/corridoio_016.jpg,non_ostruite/corridoi/corridoio_016.jpg,normal,corridoio,non_ostruite/corridoi/corridoio_016.jpg,2.781059,-0.220823,3.958449,0,2.842657,0.209518,0
non_ostruite/corridoi/corridoio_016.jpg,shadow_test/normali_corridoi/corridoio_016_shadow00.jpg,shadow_normal,corridoio,shadow_test/normali_corridoi/corridoio_016_shadow00.jpg,2.915296,0.260403,3.958449,0,2.842657,0.209518,0
non_ostruite/corridoi/corridoio_016.jpg,light_test/normali_corridoi/corridoio_016_light00.jpg,light_normal,corridoio,light_test/normali_corridoi/corridoio_016_light00.jpg,3.872972,3.693574,3.958449,0,2.842657,0.209518,0
non_ostruite/corridoi/corridoio_016.jpg,ostruzioni_reali/images/corridoio_016_ostruita.jpg,obstructed,corridoio,ostruzioni_reali/images/corridoio_016_ostruita.jpg,4.800079,7.017157,3.958449,1,2.842657,0.209518,0
non_ostruite/corridoi/corridoio_017.jpg,non_ostruite/corridoi/corridoio_017.jpg,normal,corridoio,non_ostruite/corridoi/corridoio_017.jpg,2.936586,-0.230247,4.116605,0,3.000813,0.182625,0
non_ostruite/corridoi/corridoio_017.jpg,shadow_test/normali_corridoi/corridoio_017_shadow00.jpg,shadow_normal,corridoio,shadow_test/normali_corridoi/corridoio_017_shadow00.jpg,3.505948,1.810857,4.116605,0,3.000813,0.182625,0
non_ostruite/corridoi/corridoio_017.jpg,light_test/normali_corridoi/corridoio_017_light00.jpg,light_normal,corridoio,light_test/normali_corridoi/corridoio_017_light00.jpg,3.573101,2.051594,4.116605,0,3.000813,0.182625,0
non_ostruite/corridoi/corridoio_017.jpg,ostruzioni_reali/images/corridoio_017_ostruita.jpg,obstructed,corridoio,ostruzioni_reali/images/corridoio_017_ostruita.jpg,4.771481,6.347663,4.116605,1,3.000813,0.182625,0
non_ostruite/corridoi/corridoio_018.jpg,non_ostruite/corridoi/corridoio_018.jpg,normal,corridoio,non_ostruite/corridoi/corridoio_018.jpg,2.531776,-0.525485,3.794151,0,2.678359,0.306013,0
non_ostruite/corridoi/corridoio_018.jpg,shadow_test/normali_corridoi/corridoio_018_shadow00.jpg,shadow_normal,corridoio,shadow_test/normali_corridoi/corridoio_018_shadow00.jpg,2.994133,1.132017,3.794151,0,2.678359,0.306013,0
non_ostruite/corridoi/corridoio_018.jpg,light_test/normali_corridoi/corridoio_018_light00.jpg,light_normal,corridoio,light_test/normali_corridoi/corridoio_018_light00.jpg,3.319974,2.300124,3.794151,0,2.678359,0.306013,0
non_ostruite/corridoi/corridoio_018.jpg,ostruzioni_reali/images/corridoio_018_ostruita.jpg,obstructed,corridoio,ostruzioni_reali/images/corridoio_018_ostruita.jpg,4.263503,5.682579,3.794151,1,2.678359,0.306013,0
non_ostruite/corridoi/corridoio_019.jpg,non_ostruite/corridoi/corridoio_019.jpg,normal,corridoio,non_ostruite/corridoi/corridoio_019.jpg,2.695159,-0.579208,3.97252,0,2.856728,0.345615,0
non_ostruite/corridoi/corridoio_019.jpg,shadow_test/normali_corridoi/corridoio_019_shadow00.jpg,shadow_normal,corridoio,shadow_test/normali_corridoi/corridoio_019_shadow00.jpg,4.057455,4.304483,3.97252,1,2.856728,0.345615,0
non_ostruite/corridoi/corridoio_019.jpg,light_test/normali_corridoi/corridoio_019_light00.jpg,light_normal,corridoio,light_test/normali_corridoi/corridoio_019_light00.jpg,3.500299,2.307136,3.97252,0,2.856728,0.345615,0
non_ostruite/corridoi/corridoio_019.jpg,ostruzioni_reali/images/corridoio_019_ostruita.jpg,obstructed,corridoio,ostruzioni_reali/images/corridoio_019_ostruita.jpg,4.418735,5.599635,3.97252,1,2.856728,0.345615,0
non_ostruite/corridoi/corridoio_021.jpg,non_ostruite/corridoi/corridoio_021.jpg,normal,corridoio,non_ostruite/corridoi/corridoio_021.jpg,2.78977,-0.590465,4.070271,0,2.954479,0.322246,0
non_ostruite/corridoi/corridoio_021.jpg,shadow_test/normali_corridoi/corridoio_021_shadow00.jpg,shadow_normal,corridoio,shadow_test/normali_corridoi/corridoio_021_shadow00.jpg,3.546667,2.122933,4.070271,0,2.954479,0.322246,0
non_ostruite/corridoi/corridoio_021.jpg,light_test/normali_corridoi/corridoio_021_light00.jpg,light_normal,corridoio,light_test/normali_corridoi/corridoio_021_light00.jpg,3.388028,1.554229,4.070271,0,2.954479,0.322246,0
non_ostruite/corridoi/corridoio_021.jpg,ostruzioni_reali/images/corridoio_021_ostruita.jpg,obstructed,corridoio,ostruzioni_reali/images/corridoio_021_ostruita.jpg,5.034148,7.4554,4.070271,1,2.954479,0.322246,0
non_ostruite/corridoi/corridoio_022.jpg,non_ostruite/corridoi/corridoio_022.jpg,normal,corridoio,non_ostruite/corridoi/corridoio_022.jpg,2.416836,-0.212183,3.591816,0,2.476024,0.135665,0
non_ostruite/corridoi/corridoio_022.jpg,shadow_test/normali_corridoi/corridoio_022_shadow00.jpg,shadow_normal,corridoio,shadow_test/normali_corridoi/corridoio_022_shadow00.jpg,3.462603,3.536785,3.591816,0,2.476024,0.135665,0
non_ostruite/corridoi/corridoio_022.jpg,light_test/normali_corridoi/corridoio_022_light00.jpg,light_normal,corridoio,light_test/normali_corridoi/corridoio_022_light00.jpg,2.666918,0.684335,3.591816,0,2.476024,0.135665,0
non_ostruite/corridoi/corridoio_022.jpg,ostruzioni_reali/images/corridoio_022_ostruita.jpg,obstructed,corridoio,ostruzioni_reali/images/corridoio_022_ostruita.jpg,4.512826,7.301726,3.591816,1,2.476024,0.135665,0
non_ostruite/corridoi/corridoio_023.jpg,non_ostruite/corridoi/corridoio_023.jpg,normal,corridoio,non_ostruite/corridoi/corridoio_023.jpg,2.683254,-0.643539,3.97856,0,2.862768,0.361826,0
non_ostruite/corridoi/corridoio_023.jpg,shadow_test/normali_corridoi/corridoio_023_shadow00.jpg,shadow_normal,corridoio,shadow_test/normali_corridoi/corridoio_023_shadow00.jpg,3.208607,1.239797,3.97856,0,2.862768,0.361826,0
non_ostruite/corridoi/corridoio_023.jpg,light_test/normali_corridoi/corridoio_023_light00.jpg,light_normal,corridoio,light_test/normali_corridoi/corridoio_023_light00.jpg,3.440855,2.072383,3.97856,0,2.862768,0.361826,0
non_ostruite/corridoi/corridoio_023.jpg,ostruzioni_reali/images/corridoio_023_ostruita.jpg,obstructed,corridoio,ostruzioni_reali/images/corridoio_023_ostruita.jpg,4.99485,7.643295,3.97856,1,2.862768,0.361826,0
non_ostruite/corridoi/corridoio_024.jpg,non_ostruite/corridoi/corridoio_024.jpg,normal,corridoio,non_ostruite/corridoi/corridoio_024.jpg,2.472219,-0.613645,3.759186,0,2.643394,0.252662,0
non_ostruite/corridoi/corridoio_024.jpg,shadow_test/normali_corridoi/corridoio_024_shadow00.jpg,shadow_normal,corridoio,shadow_test/normali_corridoi/corridoio_024_shadow00.jpg,2.933152,1.038753,3.759186,0,2.643394,0.252662,0
non_ostruite/corridoi/corridoio_024.jpg,light_test/normali_corridoi/corridoio_024_light00.jpg,light_normal,corridoio,light_test/normali_corridoi/corridoio_024_light00.jpg,2.630965,-0.044557,3.759186,0,2.643394,0.252662,0
non_ostruite/corridoi/corridoio_024.jpg,ostruzioni_reali/images/corridoio_024_ostruita.jpg,obstructed,corridoio,ostruzioni_reali/images/corridoio_024_ostruita.jpg,4.821093,7.806828,3.759186,1,2.643394,0.252662,0
non_ostruite/corridoi/corridoio_025.jpg,non_ostruite/corridoi/corridoio_025.jpg,normal,corridoio,non_ostruite/corridoi/corridoio_025.jpg,3.181594,0.093702,4.271248,0,3.155456,0.170074,0
non_ostruite/corridoi/corridoio_025.jpg,shadow_test/normali_corridoi/corridoio_025_shadow00.jpg,shadow_normal,corridoio,shadow_test/normali_corridoi/corridoio_025_shadow00.jpg,4.006561,3.051124,4.271248,0,3.155456,0.170074,0
non_ostruite/corridoi/corridoio_025.jpg,light_test/normali_corridoi/corridoio_025_light00.jpg,light_normal,corridoio,light_test/normali_corridoi/corridoio_025_light00.jpg,3.117371,-0.136531,4.271248,0,3.155456,0.170074,0
non_ostruite/corridoi/corridoio_025.jpg,ostruzioni_reali/images/corridoio_025_ostruita.jpg,obstructed,corridoio,ostruzioni_reali/images/corridoio_025_ostruita.jpg,5.262311,7.552859,4.271248,1,3.155456,0.170074,0
non_ostruite/corridoi/corridoio_027.jpg,non_ostruite/corridoi/corridoio_027.jpg,normal,corridoio,non_ostruite/corridoi/corridoio_027.jpg,2.74486,-0.397769,3.971609,0,2.855817,0.319583,0
non_ostruite/corridoi/corridoio_027.jpg,shadow_test/normali_corridoi/corridoio_027_shadow00.jpg,shadow_normal,corridoio,shadow_test/normali_corridoi/corridoio_027_shadow00.jpg,3.862538,3.608992,3.971609,0,2.855817,0.319583,0
non_ostruite/corridoi/corridoio_027.jpg,light_test/normali_corridoi/corridoio_027_light00.jpg,light_normal,corridoio,light_test/normali_corridoi/corridoio_027_light00.jpg,3.310191,1.628884,3.971609,0,2.855817,0.319583,0
non_ostruite/corridoi/corridoio_027.jpg,ostruzioni_reali/images/corridoio_027_ostruita.jpg,obstructed,corridoio,ostruzioni_reali/images/corridoio_027_ostruita.jpg,4.93821,7.465165,3.971609,1,2.855817,0.319583,0
non_ostruite/corridoi/corridoio_028.jpg,non_ostruite/corridoi/corridoio_028.jpg,normal,corridoio,non_ostruite/corridoi/corridoio_028.jpg,2.788915,-0.758894,4.116399,0,3.000607,0.360563,0
non_ostruite/corridoi/corridoio_028.jpg,shadow_test/normali_corridoi/corridoio_028_shadow00.jpg,shadow_normal,corridoio,shadow_test/normali_corridoi/corridoio_028_shadow00.jpg,3.398307,1.425714,4.116399,0,3.000607,0.360563,0
non_ostruite/corridoi/corridoio_028.jpg,light_test/normali_corridoi/corridoio_028_light00.jpg,light_normal,corridoio,light_test/normali_corridoi/corridoio_028_light00.jpg,3.09276,0.330359,4.116399,0,3.000607,0.360563,0
non_ostruite/corridoi/corridoio_028.jpg,ostruzioni_reali/images/corridoio_028_ostruita.jpg,obstructed,corridoio,ostruzioni_reali/images/corridoio_028_ostruita.jpg,4.755741,6.291975,4.116399,1,3.000607,0.360563,0
non_ostruite/corridoi/corridoio_029.jpg,non_ostruite/corridoi/corridoio_029.jpg,normal,corridoio,non_ostruite/corridoi/corridoio_029.jpg,2.644945,-0.852141,3.99844,0,2.882648,0.368523,0
non_ostruite/corridoi/corridoio_029.jpg,shadow_test/normali_corridoi/corridoio_029_shadow00.jpg,shadow_normal,corridoio,shadow_test/normali_corridoi/corridoio_029_shadow00.jpg,3.202653,1.147185,3.99844,0,2.882648,0.368523,0
non_ostruite/corridoi/corridoio_029.jpg,light_test/normali_corridoi/corridoio_029_light00.jpg,light_normal,corridoio,light_test/normali_corridoi/corridoio_029_light00.jpg,3.125202,0.869531,3.99844,0,2.882648,0.368523,0
non_ostruite/corridoi/corridoio_029.jpg,ostruzioni_reali/images/corridoio_029_ostruita.jpg,obstructed,corridoio,ostruzioni_reali/images/corridoio_029_ostruita.jpg,4.528906,5.901666,3.99844,1,2.882648,0.368523,0
non_ostruite/corridoi/corridoio_030.jpg,non_ostruite/corridoi/corridoio_030.jpg,normal,corridoio,non_ostruite/corridoi/corridoio_030.jpg,2.676428,-0.43112,3.91248,0,2.796688,0.267529,0
non_ostruite/corridoi/corridoio_030.jpg,shadow_test/normali_corridoi/corridoio_030_shadow00.jpg,shadow_normal,corridoio,shadow_test/normali_corridoi/corridoio_030_shadow00.jpg,3.660834,3.097875,3.91248,0,2.796688,0.267529,0
non_ostruite/corridoi/corridoio_030.jpg,light_test/normali_corridoi/corridoio_030_light00.jpg,light_normal,corridoio,light_test/normali_corridoi/corridoio_030_light00.jpg,3.048658,0.903287,3.91248,0,2.796688,0.267529,0
non_ostruite/corridoi/corridoio_030.jpg,ostruzioni_reali/images/corridoio_030_ostruita.jpg,obstructed,corridoio,ostruzioni_reali/images/corridoio_030_ostruita.jpg,4.443078,5.902139,3.91248,1,2.796688,0.267529,0
non_ostruite/corridoi/corridoio_031.jpg,non_ostruite/corridoi/corridoio_031.jpg,normal,corridoio,non_ostruite/corridoi/corridoio_031.jpg,2.756933,-0.899293,4.123581,0,3.007789,0.404929,0
non_ostruite/corridoi/corridoio_031.jpg,shadow_test/normali_corridoi/corridoio_031_shadow00.jpg,shadow_normal,corridoio,shadow_test/normali_corridoi/corridoio_031_shadow00.jpg,3.786918,2.793098,4.123581,0,3.007789,0.404929,0
non_ostruite/corridoi/corridoio_031.jpg,light_test/normali_corridoi/corridoio_031_light00.jpg,light_normal,corridoio,light_test/normali_corridoi/corridoio_031_light00.jpg,3.156687,0.533784,4.123581,0,3.007789,0.404929,0
non_ostruite/corridoi/corridoio_031.jpg,ostruzioni_reali/images/corridoio_031_ostruita.jpg,obstructed,corridoio,ostruzioni_reali/images/corridoio_031_ostruita.jpg,5.501802,8.940781,4.123581,1,3.007789,0.404929,0
non_ostruite/corridoi/corridoio_032.jpg,non_ostruite/corridoi/corridoio_032.jpg,normal,corridoio,non_ostruite/corridoi/corridoio_032.jpg,2.705546,-0.441756,3.944565,0,2.828773,0.244232,0
non_ostruite/corridoi/corridoio_032.jpg,shadow_test/normali_corridoi/corridoio_032_shadow00.jpg,shadow_normal,corridoio,shadow_test/normali_corridoi/corridoio_032_shadow00.jpg,3.64519,2.926771,3.944565,0,2.828773,0.244232,0
non_ostruite/corridoi/corridoio_032.jpg,light_test/normali_corridoi/corridoio_032_light00.jpg,light_normal,corridoio,light_test/normali_corridoi/corridoio_032_light00.jpg,3.392531,2.021015,3.944565,0,2.828773,0.244232,0
non_ostruite/corridoi/corridoio_032.jpg,ostruzioni_reali/images/corridoio_032_ostruita.jpg,obstructed,corridoio,ostruzioni_reali/images/corridoio_032_ostruita.jpg,5.081313,8.075125,3.944565,1,2.828773,0.244232,0
non_ostruite/corridoi/corridoio_033.jpg,non_ostruite/corridoi/corridoio_033.jpg,normal,corridoio,non_ostruite/corridoi/corridoio_033.jpg,2.536399,-0.29617,3.734807,0,2.619015,0.204492,0
non_ostruite/corridoi/corridoio_033.jpg,shadow_test/normali_corridoi/corridoio_033_shadow00.jpg,shadow_normal,corridoio,shadow_test/normali_corridoi/corridoio_033_shadow00.jpg,2.723037,0.372908,3.734807,0,2.619015,0.204492,0
non_ostruite/corridoi/corridoio_033.jpg,light_test/normali_corridoi/corridoio_033_light00.jpg,light_normal,corridoio,light_test/normali_corridoi/corridoio_033_light00.jpg,2.945155,1.169178,3.734807,0,2.619015,0.204492,0
