reference_id,test_id,test_type,venue_type,file_path,score,normalized_score,threshold,is_anomaly,mu,sigma,gated
non_ostruite/poli ingegneria/porta_4.jpg,ostruzioni_poli_ingegneria/davanti_sinistra/porta_4.jpg,obstructed,porta,ostruzioni_poli_ingegneria/davanti_sinistra/porta_4.jpg,4.158824,7.485817,3.409762,1,2.550208,0.231143,1
non_ostruite/poli ingegneria/porta_5.jpg,non_ostruite/poli ingegneria/porta_5.jpg,normal,porta,non_ostruite/poli ingegneria/porta_5.jpg,0.0,-12.762674,3.602106,0,2.742552,0.319526,1
non_ostruite/poli ingegneria/porta_5.jpg,ostruzioni_poli_ingegneria/dietro_vetro_o_poster/porta_5.jpg,bg_normal,porta,ostruzioni_poli_ingegneria/dietro_vetro_o_poster/porta_5.jpg,0.0,-12.762674,3.602106,0,2.742552,0.319526,1
non_ostruite/poli ingegneria/porta_5.jpg,ostruzioni_poli_ingegneria/davanti_centro/porta_5.jpg,obstructed,porta,ostruzioni_poli_ingegneria/davanti_centro/porta_5.jpg,5.241288,11.628058,3.602106,1,2.742552,0.319526,1
non_ostruite/poli ingegneria/porta_5.jpg,ostruzioni_poli_ingegneria/davanti_destra/porta_5.jpg,obstructed,porta,ostruzioni_poli_ingegneria/davanti_destra/porta_5.jpg,4.262686,7.074059,3.602106,1,2.742552,0.319526,1
non_ostruite/poli ingegneria/porta_5.jpg,ostruzioni_poli_ingegneria/davanti_sinistra/porta_5.jpg,obstructed,porta,ostruzioni_poli_ingegneria/davanti_sinistra/porta_5.jpg,5.20313,11.450487,3.602106,1,2.742552,0.319526,1
non_ostruite/poli ingegneria/porta_6.jpg,non_ostruite/poli ingegneria/porta_6.jpg,normal,porta,non_ostruite/poli ingegneria/porta_6.jpg,0.0,-13.80695,3.826509,0,2.966955,0.086015,1
non_ostruite/poli ingegneria/porta_6.jpg,ostruzioni_poli_ingegneria/dietro_vetro_o_poster/porta_6.jpg,bg_normal,porta,ostruzioni_poli_ingegneria/dietro_vetro_o_poster/porta_6.jpg,3.382528,1.933901,3.826509,0,2.966955,0.086015,1
non_ostruite/poli ingegneria/porta_6.jpg,ostruzioni_poli_ingegneria/davanti_centro/porta_6.jpg,obstructed,porta,ostruzioni_poli_ingegneria/davanti_centro/porta_6.jpg,4.66474,7.900771,3.826509,1,2.966955,0.086015,1
non_ostruite/poli ingegneria/porta_6.jpg,ostruzioni_poli_ingegneria/davanti_destra/porta_6.jpg,obstructed,porta,ostruzioni_poli_ingegneria/davanti_destra/porta_6.jpg,4.237779,5.913876,3.826509,1,2.966955,0.086015,1
non_ostruite/poli ingegneria/porta_6.jpg,ostruzioni_poli_ingegneria/davanti_sinistra/porta_6.jpg,obstructed,porta,ostruzioni_poli_ingegneria/davanti_sinistra/porta_6.jpg,4.204626,5.759596,3.826509,1,2.966955,0.086015,1
