reference_id,test_id,test_type,venue_type,file_path,score,normalized_score,threshold,is_anomaly,mu,sigma,gated
non_ostruite/corridoi/corridoio_012.jpg,ostruzioni_reali/images/corridoio_012_ostruita.jpg,obstructed,corridoio,ostruzioni_reali/images/corridoio_012_ostruita.jpg,4.35958,7.772261,3.469249,1,2.525167,0.045098,0
non_ostruite/corridoi/corridoio_013.jpg,non_ostruite/corridoi/corridoio_013.jpg,normal,corridoio,non_ostruite/corridoi/corridoio_013.jpg,2.572801,-1.023547,3.758461,0,2.814379,0.41199,0
non_ostruite/corridoi/corridoio_013.jpg,shadow_test/normali_corridoi/corridoio_013_shadow00.jpg,shadow_normal,corridoio,shadow_test/normali_corridoi/corridoio_013_shadow00.jpg,3.231765,1.768431,3.758461,0,2.814379,0.41199,0
non_ostruite/corridoi/corridoio_013.jpg,light_test/normali_corridoi/corridoio_013_light00.jpg,light_normal,corridoio,light_test/normali_corridoi/corridoio_013_light00.jpg,2.90829,0.397893,3.758461,0,2.814379,0.41199,0
non_ostruite/corridoi/corridoio_013.jpg,ostruzioni_reali/images/corridoio_013_ostruita.jpg,obstructed,corridoio,ostruzioni_reali/images/corridoio_013_ostruita.jpg,4.83402,8.557057,3.758461,1,2.814379,0.41199,0
non_ostruite/corridoi/corridoio_014.jpg,non_ostruite/corridoi/corridoio_014.jpg,normal,corridoio,non_ostruite/corridoi/corridoio_014.jpg,2.884089,-0.54544,3.956906,0,3.012824,0.274269,0
non_ostruite/corridoi/corridoio_014.jpg,shadow_test/normali_corridoi/corridoio_014_shadow00.jpg,shadow_normal,corridoio,shadow_test/normali_corridoi/corridoio_014_shadow00.jpg,2.862527,-0.636796,3.956906,0,3.012824,0.274269,0
non_ostruite/corridoi/corridoio_014.jpg,light_test/normali_corridoi/corridoio_014_light00.jpg,light_normal,corridoio,light_test/normali_corridoi/corridoio_014_light00.jpg,3.152533,0.591936,3.956906,0,3.012824,0.274269,0
non_ostruite/corridoi/corridoio_014.jpg,ostruzioni_reali/images/corridoio_014_ostruita.jpg,obstructed,corridoio,ostruzioni_reali/images/corridoio_014_ostruita.jpg,5.141716,9.019945,3.956906,1,3.012824,0.274269,0
non_ostruite/corridoi/corridoio_016.jpg,non_ostruite/corridoi/corridoio_016.jpg,normal,corridoio,non_ostruite/corridoi/corridoio_016.jpg,2.752276,-0.343644,3.777465,0,2.833383,0.215196,0
non_ostruite/corridoi/corridoio_016.jpg,shadow_test/normali_corridoi/corridoio_016_shadow00.jpg,shadow_normal,corridoio,shadow_test/normali_corridoi/corridoio_016_shadow00.jpg,2.884982,0.218621,3.777465,0,2.833383,0.215196,0
non_ostruite/corridoi/corridoio_016.jpg,light_test/normali_corridoi/corridoio_016_light00.jpg,light_normal,corridoio,light_test/normali_corridoi/corridoio_016_light00.jpg,3.881087,4.439038,3.777465,1,2.833383,0.215196,0
non_ostruite/corridoi/corridoio_016.jpg,ostruzioni_reali/images/corridoio_016_ostruita.jpg,obstructed,corridoio,ostruzioni_reali/images/corridoio_016_ostruita.jpg,4.772887,8.217523,3.777465,1,2.833383,0.215196,0
non_ostruite/corridoi/corridoio_017.jpg,non_ostruite/corridoi/corridoio_017.jpg,normal,corridoio,non_ostruite/corridoi/corridoio_017.jpg,2.978991,-0.102478,3.94726,0,3.003178,0.149747,0
non_ostruite/corridoi/corridoio_017.jpg,shadow_test/normali_corridoi/corridoio_017_shadow00.jpg,shadow_normal,corridoio,shadow_test/normali_corridoi/corridoio_017_shadow00.jpg,3.610136,2.571632,3.94726,0,3.003178,0.149747,0
non_ostruite/corridoi/corridoio_017.jpg,light_test/normali_corridoi/corridoio_017_light00.jpg,light_normal,corridoio,light_test/normali_corridoi/corridoio_017_light00.jpg,3.704409,2.97106,3.94726,0,3.003178,0.149747,0
non_ostruite/corridoi/corridoio_017.jpg,ostruzioni_reali/images/corridoio_017_ostruita.jpg,obstructed,corridoio,ostruzioni_reali/images/corridoio_017_ostruita.jpg,4.774402,7.504534,3.94726,1,3.003178,0.149747,0
non_ostruite/corridoi/corridoio_018.jpg,non_ostruite/corridoi/corridoio_018.jpg,normal,corridoio,non_ostruite/corridoi/corridoio_018.jpg,2.576272,-0.570933,3.655106,0,2.711024,0.281838,0
non_ostruite/corridoi/corridoio_018.jpg,shadow_test/normali_corridoi/corridoio_018_shadow00.jpg,shadow_normal,corridoio,shadow_test/normali_corridoi/corridoio_018_shadow00.jpg,3.000134,1.224936,3.655106,0,2.711024,0.281838,0
non_ostruite/corridoi/corridoio_018.jpg,light_test/normali_corridoi/corridoio_018_light00.jpg,light_normal,corridoio,light_test/normali_corridoi/corridoio_018_light00.jpg,3.447232,3.119254,3.655106,0,2.711024,0.281838,0
non_ostruite/corridoi/corridoio_018.jpg,ostruzioni_reali/images/corridoio_018_ostruita.jpg,obstructed,corridoio,ostruzioni_reali/images/corridoio_018_ostruita.jpg,4.262638,6.574064,3.655106,1,2.711024,0.281838,0
non_ostruite/corridoi/corridoio_019.jpg,non_ostruite/corridoi/corridoio_019.jpg,normal,corridoio,non_ostruite/corridoi/corridoio_019.jpg,2.775295,-0.220201,3.771349,0,2.827267,0.279923,0
non_ostruite/corridoi/corridoio_019.jpg,shadow_test/normali_corridoi/corridoio_019_shadow00.jpg,shadow_normal,corridoio,shadow_test/normali_corridoi/corridoio_019_shadow00.jpg,3.91198,4.595842,3.771349,1,2.827267,0.279923,0
non_ostruite/corridoi/corridoio_019.jpg,light_test/normali_corridoi/corridoio_019_light00.jpg,light_normal,corridoio,light_test/normali_corridoi/corridoio_019_light00.jpg,3.307768,2.035844,3.771349,0,2.827267,0.279923,0
non_ostruite/corridoi/corridoio_019.jpg,ostruzioni_reali/images/corridoio_019_ostruita.jpg,obstructed,corridoio,ostruzioni_reali/images/corridoio_019_ostruita.jpg,4.459155,6.914179,3.771349,1,2.827267,0.279923,0
non_ostruite/corridoi/corridoio_021.jpg,non_ostruite/corridoi/corridoio_021.jpg,normal,corridoio,non_ostruite/corridoi/corridoio_021.jpg,2.840819,-0.277616,3.850424,0,2.906342,0.232874,0
non_ostruite/corridoi/corridoio_021.jpg,shadow_test/normali_corridoi/corridoio_021_shadow00.jpg,shadow_normal,corridoio,shadow_test/normali_corridoi/corridoio_021_shadow00.jpg,3.550923,2.731038,3.850424,0,2.906342,0.232874,0
non_ostruite/corridoi/corridoio_021.jpg,light_test/normali_corridoi/corridoio_021_light00.jpg,light_normal,corridoio,light_test/normali_corridoi/corridoio_021_light00.jpg,3.317288,1.741145,3.850424,0,2.906342,0.232874,0
non_ostruite/corridoi/corridoio_021.jpg,ostruzioni_reali/images/corridoio_021_ostruita.jpg,obstructed,corridoio,ostruzioni_reali/images/corridoio_021_ostruita.jpg,5.04688,9.069288,3.850424,1,2.906342,0.232874,0
non_ostruite/corridoi/corridoio_022.jpg,non_ostruite/corridoi/corridoio_022.jpg,normal,corridoio,non_ostruite/corridoi/corridoio_022.jpg,2.452213,-0.147941,3.431212,0,2.48713,0.077675,0
non_ostruite/corridoi/corridoio_022.jpg,shadow_test/normali_corridoi/corridoio_022_shadow00.jpg,shadow_normal,corridoio,shadow_test/normali_corridoi/corridoio_022_shadow00.jpg,3.508375,4.326933,3.431212,1,2.48713,0.077675,0
non_ostruite/corridoi/corridoio_022.jpg,light_test/normali_corridoi/corridoio_022_light00.jpg,light_normal,corridoio,light_test/normali_corridoi/corridoio_022_light00.jpg,2.741179,1.076385,3.431212,0,2.48713,0.077675,0
non_ostruite/corridoi/corridoio_022.jpg,ostruzioni_reali/images/corridoio_022_ostruita.jpg,obstructed,corridoio,ostruzioni_reali/images/corridoio_022_ostruita.jpg,4.489266,8.48289,3.431212,1,2.48713,0.077675,0
non_ostruite/corridoi/corridoio_023.jpg,non_ostruite/corridoi/corridoio_023.jpg,normal,corridoio,non_ostruite/corridoi/corridoio_023.jpg,2.657344,-0.582907,3.739004,0,2.794922,0.287082,0
non_ostruite/corridoi/corridoio_023.jpg,shadow_test/normali_corridoi/corridoio_023_shadow00.jpg,shadow_normal,corridoio,shadow_test/normali_corridoi/corridoio_023_shadow00.jpg,3.134565,1.43904,3.739004,0,2.794922,0.287082,0
non_ostruite/corridoi/corridoio_023.jpg,light_test/normali_corridoi/corridoio_023_light00.jpg,light_normal,corridoio,light_test/normali_corridoi/corridoio_023_light00.jpg,3.29357,2.112732,3.739004,0,2.794922,0.287082,0
non_ostruite/corridoi/corridoio_023.jpg,ostruzioni_reali/images/corridoio_023_ostruita.jpg,obstructed,corridoio,ostruzioni_reali/images/corridoio_023_ostruita.jpg,4.979593,9.256276,3.739004,1,2.794922,0.287082,0
non_ostruite/corridoi/corridoio_024.jpg,non_ostruite/corridoi/corridoio_024.jpg,normal,corridoio,non_ostruite/corridoi/corridoio_024.jpg,2.642071,-0.204211,3.634351,0,2.690269,0.172674,0
non_ostruite/corridoi/corridoio_024.jpg,shadow_test/normali_corridoi/corridoio_024_shadow00.jpg,shadow_normal,corridoio,shadow_test/normali_corridoi/corridoio_024_shadow00.jpg,2.976146,1.211238,3.634351,0,2.690269,0.172674,0
non_ostruite/corridoi/corridoio_024.jpg,light_test/normali_corridoi/corridoio_024_light00.jpg,light_normal,corridoio,light_test/normali_corridoi/corridoio_024_light00.jpg,2.653377,-0.156308,3.634351,0,2.690269,0.172674,0
non_ostruite/corridoi/corridoio_024.jpg,ostruzioni_reali/images/corridoio_024_ostruita.jpg,obstructed,corridoio,ostruzioni_reali/images/corridoio_024_ostruita.jpg,4.871371,9.241155,3.634351,1,2.690269,0.172674,0
non_ostruite/corridoi/corridoio_025.jpg,non_ostruite/corridoi/corridoio_025.jpg,normal,corridoio,non_ostruite/corridoi/corridoio_025.jpg,3.062207,0.26238,3.944362,0,3.00028,0.13338,0
non_ostruite/corridoi/corridoio_025.jpg,shadow_test/normali_corridoi/corridoio_025_shadow00.jpg,shadow_normal,corridoio,shadow_test/normali_corridoi/corridoio_025_shadow00.jpg,3.975101,4.130239,3.944362,1,3.00028,0.13338,0
non_ostruite/corridoi/corridoio_025.jpg,light_test/normali_corridoi/corridoio_025_light00.jpg,light_normal,corridoio,light_test/normali_corridoi/corridoio_025_light00.jpg,3.176016,0.744579,3.944362,0,3.00028,0.13338,0
non_ostruite/corridoi/corridoio_025.jpg,ostruzioni_reali/images/corridoio_025_ostruita.jpg,obstructed,corridoio,ostruzioni_reali/images/corridoio_025_ostruita.jpg,5.288121,9.693399,3.944362,1,3.00028,0.13338,0
non_ostruite/corridoi/corridoio_027.jpg,non_ostruite/corridoi/corridoio_027.jpg,normal,corridoio,non_ostruite/corridoi/corridoio_027.jpg,2.780674,-0.196364,3.771102,0,2.82702,0.208605,0
non_ostruite/corridoi/corridoio_027.jpg,shadow_test/normali_corridoi/corridoio_027_shadow00.jpg,shadow_normal,corridoio,shadow_test/normali_corridoi/corridoio_027_shadow00.jpg,3.836262,4.276078,3.771102,1,2.82702,0.208605,0
non_ostruite/corridoi/corridoio_027.jpg,light_test/normali_corridoi/corridoio_027_light00.jpg,light_normal,corridoio,light_test/normali_corridoi/corridoio_027_light00.jpg,3.339136,2.169794,3.771102,0,2.82702,0.208605,0
non_ostruite/corridoi/corridoio_027.jpg,ostruzioni_reali/images/corridoio_027_ostruita.jpg,obstructed,corridoio,ostruzioni_reali/images/corridoio_027_ostruita.jpg,4.902979,8.795672,3.771102,1,2.82702,0.208605,0
non_ostruite/corridoi/corridoio_028.jpg,non_ostruite/corridoi/corridoio_028.jpg,normal,corridoio,non_ostruite/corridoi/corridoio_028.jpg,2.5747,-0.222557,3.57131,0,2.627228,0.283697,0
non_ostruite/corridoi/corridoio_028.jpg,shadow_test/normali_corridoi/corridoio_028_shadow00.jpg,shadow_normal,corridoio,shadow_test/normali_corridoi/corridoio_028_shadow00.jpg,3.239825,2.595524,3.57131,0,2.627228,0.283697,0
non_ostruite/corridoi/corridoio_028.jpg,light_test/normali_corridoi/corridoio_028_light00.jpg,light_normal,corridoio,light_test/normali_corridoi/corridoio_028_light00.jpg,2.957916,1.401099,3.57131,0,2.627228,0.283697,0
non_ostruite/corridoi/corridoio_028.jpg,ostruzioni_reali/images/corridoio_028_ostruita.jpg,obstructed,corridoio,ostruzioni_reali/images/corridoio_028_ostruita.jpg,4.752633,9.005171,3.57131,1,2.627228,0.283697,0
non_ostruite/corridoi/corridoio_029.jpg,non_ostruite/corridoi/corridoio_029.jpg,normal,corridoio,non_ostruite/corridoi/corridoio_029.jpg,2.62886,-0.741694,3.747997,0,2.803915,0.362047,0
non_ostruite/corridoi/corridoio_029.jpg,shadow_test/normali_corridoi/corridoio_029_shadow00.jpg,shadow_normal,corridoio,shadow_test/normali_corridoi/corridoio_029_shadow00.jpg,3.275367,1.997504,3.747997,0,2.803915,0.362047,0
non_ostruite/corridoi/corridoio_029.jpg,light_test/normali_corridoi/corridoio_029_light00.jpg,light_normal,corridoio,light_test/normali_corridoi/corridoio_029_light00.jpg,2.906151,0.433166,3.747997,0,2.803915,0.362047,0
non_ostruite/corridoi/corridoio_029.jpg,ostruzioni_reali/images/corridoio_029_ostruita.jpg,obstructed,corridoio,ostruzioni_reali/images/corridoio_029_ostruita.jpg,4.531605,7.320084,3.747997,1,2.803915,0.362047,0
non_ostruite/corridoi/corridoio_030.jpg,non_ostruite/corridoi/corridoio_030.jpg,normal,corridoio,non_ostruite/corridoi/corridoio_030.jpg,2.567345,-0.635517,3.661422,0,2.71734,0.251565,0
non_ostruite/corridoi/corridoio_030.jpg,shadow_test/normali_corridoi/corridoio_030_shadow00.jpg,shadow_normal,corridoio,shadow_test/normali_corridoi/corridoio_030_shadow00.jpg,3.584512,3.674138,3.661422,0,2.71734,0.251565,0
non_ostruite/corridoi/corridoio_030.jpg,light_test/normali_corridoi/corridoio_030_light00.jpg,light_normal,corridoio,light_test/normali_corridoi/corridoio_030_light00.jpg,3.04668,1.395387,3.661422,0,2.71734,0.251565,0
non_ostruite/corridoi/corridoio_030.jpg,ostruzioni_reali/images/corridoio_030_ostruita.jpg,obstructed,corridoio,ostruzioni_reali/images/corridoio_030_ostruita.jpg,4.431841,7.264203,3.661422,1,2.71734,0.251565,0
non_ostruite/corridoi/corridoio_031.jpg,non_ostruite/corridoi/corridoio_031.jpg,normal,corridoio,non_ostruite/corridoi/corridoio_031.jpg,2.799723,-0.299851,3.814576,0,2.870494,0.230277,0
non_ostruite/corridoi/corridoio_031.jpg,shadow_test/normali_corridoi/corridoio_031_shadow00.jpg,shadow_normal,corridoio,shadow_test/normali_corridoi/corridoio_031_shadow00.jpg,3.723123,3.612521,3.814576,0,2.870494,0.230277,0
non_ostruite/corridoi/corridoio_031.jpg,light_test/normali_corridoi/corridoio_031_light00.jpg,light_normal,corridoio,light_test/normali_corridoi/corridoio_031_light00.jpg,3.152177,1.193468,3.814576,0,2.870494,0.230277,0
non_ostruite/corridoi/corridoio_031.jpg,ostruzioni_reali/images/corridoio_031_ostruita.jpg,obstructed,corridoio,ostruzioni_reali/images/corridoio_031_ostruita.jpg,5.53697,11.297645,3.814576,1,2.870494,0.230277,0
non_ostruite/corridoi/corridoio_032.jpg,non_ostruite/corridoi/corridoio_032.jpg,normal,corridoio,non_ostruite/corridoi/corridoio_032.jpg,2.680239,-0.235585,3.679924,0,2.735842,0.244603,0
non_ostruite/corridoi/corridoio_032.jpg,shadow_test/normali_corridoi/corridoio_032_shadow00.jpg,shadow_normal,corridoio,shadow_test/normali_corridoi/corridoio_032_shadow00.jpg,3.619589,3.744365,3.679924,0,2.735842,0.244603,0
non_ostruite/corridoi/corridoio_032.jpg,light_test/normali_corridoi/corridoio_032_light00.jpg,light_normal,corridoio,light_test/normali_corridoi/corridoio_032_light00.jpg,3.471766,3.118051,3.679924,0,2.735842,0.244603,0
non_ostruite/corridoi/corridoio_032.jpg,ostruzioni_reali/images/corridoio_032_ostruita.jpg,obstructed,corridoio,ostruzioni_reali/images/corridoio_032_ostruita.jpg,5.144265,10.204295,3.679924,1,2.735842,0.244603,0
non_ostruite/corridoi/corridoio_033.jpg,non_ostruite/corridoi/corridoio_033.jpg,normal,corridoio,non_ostruite/corridoi/corridoio_033.jpg,2.590871,-0.373222,3.623041,0,2.678959,0.177966,0
non_ostruite/corridoi/corridoio_033.jpg,shadow_test/normali_corridoi/corridoio_033_shadow00.jpg,shadow_normal,corridoio,shadow_test/normali_corridoi/corridoio_033_shadow00.jpg,2.657322,-0.091674,3.623041,0,2.678959,0.177966,0
non_ostruite/corridoi/corridoio_033.jpg,light_test/normali_corridoi/corridoio_033_light00.jpg,light_normal,corridoio,light_test/normali_corridoi/corridoio_033_light00.jpg,2.948056,1.140142,3.623041,0,2.678959,0.177966,0
